vce	Ic(Q1)
2.204000000000000e+00	1.249449e-03
2.205000000000000e+00	1.249460e-03
2.206000000000000e+00	1.249471e-03
2.207000000000000e+00	1.249481e-03
2.208000000000000e+00	1.249492e-03
2.209000000000000e+00	1.249503e-03
2.210000000000000e+00	1.249514e-03
2.211000000000000e+00	1.249525e-03
2.212000000000000e+00	1.249536e-03
2.213000000000000e+00	1.249547e-03
2.214000000000000e+00	1.249558e-03
2.215000000000000e+00	1.249569e-03
2.216000000000000e+00	1.249579e-03
2.217000000000000e+00	1.249590e-03
2.218000000000000e+00	1.249601e-03
2.219000000000000e+00	1.249612e-03
2.220000000000000e+00	1.249623e-03
2.221000000000000e+00	1.249634e-03
2.222000000000000e+00	1.249645e-03
2.223000000000000e+00	1.249655e-03
2.224000000000000e+00	1.249666e-03
2.225000000000000e+00	1.249677e-03
2.226000000000000e+00	1.249688e-03
2.227000000000000e+00	1.249699e-03
2.228000000000000e+00	1.249710e-03
2.229000000000000e+00	1.249721e-03
2.230000000000000e+00	1.249732e-03
2.231000000000000e+00	1.249742e-03
2.232000000000000e+00	1.249753e-03
2.233000000000000e+00	1.249764e-03
2.234000000000000e+00	1.249775e-03
2.235000000000000e+00	1.249786e-03
2.236000000000000e+00	1.249797e-03
2.237000000000000e+00	1.249808e-03
2.238000000000000e+00	1.249819e-03
2.239000000000000e+00	1.249830e-03
2.240000000000000e+00	1.249840e-03
2.241000000000000e+00	1.249851e-03
2.242000000000000e+00	1.249862e-03
2.243000000000000e+00	1.249873e-03
2.244000000000000e+00	1.249884e-03
2.245000000000000e+00	1.249895e-03
2.246000000000000e+00	1.249906e-03
2.247000000000000e+00	1.249917e-03
2.248000000000000e+00	1.249927e-03
2.249000000000000e+00	1.249938e-03
2.250000000000000e+00	1.249949e-03
2.251000000000000e+00	1.249960e-03
2.252000000000000e+00	1.249971e-03
2.253000000000000e+00	1.249982e-03
2.254000000000000e+00	1.249993e-03
2.255000000000000e+00	1.250003e-03
2.256000000000000e+00	1.250014e-03
2.257000000000000e+00	1.250025e-03
2.258000000000000e+00	1.250036e-03
2.259000000000000e+00	1.250047e-03
2.260000000000000e+00	1.250058e-03
2.261000000000000e+00	1.250069e-03
2.262000000000000e+00	1.250080e-03
2.263000000000000e+00	1.250091e-03
2.264000000000000e+00	1.250101e-03
2.265000000000000e+00	1.250112e-03
2.266000000000000e+00	1.250123e-03
2.267000000000000e+00	1.250134e-03
2.268000000000000e+00	1.250145e-03
2.269000000000000e+00	1.250156e-03
2.270000000000000e+00	1.250167e-03
2.271000000000000e+00	1.250178e-03
2.272000000000000e+00	1.250188e-03
2.273000000000000e+00	1.250199e-03
2.274000000000000e+00	1.250210e-03
2.275000000000000e+00	1.250221e-03
2.276000000000000e+00	1.250232e-03
2.277000000000000e+00	1.250243e-03
2.278000000000000e+00	1.250254e-03
2.279000000000000e+00	1.250264e-03
2.280000000000000e+00	1.250275e-03
2.281000000000000e+00	1.250286e-03
2.282000000000000e+00	1.250297e-03
2.283000000000000e+00	1.250308e-03
2.284000000000000e+00	1.250319e-03
2.285000000000000e+00	1.250330e-03
2.286000000000000e+00	1.250341e-03
2.287000000000000e+00	1.250351e-03
2.288000000000000e+00	1.250362e-03
2.289000000000000e+00	1.250373e-03
2.290000000000000e+00	1.250384e-03
2.291000000000000e+00	1.250395e-03
2.292000000000000e+00	1.250406e-03
2.293000000000000e+00	1.250417e-03
2.294000000000000e+00	1.250428e-03
2.295000000000000e+00	1.250439e-03
2.296000000000000e+00	1.250449e-03
2.297000000000000e+00	1.250460e-03
2.298000000000000e+00	1.250471e-03
2.299000000000000e+00	1.250482e-03
2.300000000000000e+00	1.250493e-03
2.301000000000000e+00	1.250504e-03
2.302000000000000e+00	1.250515e-03
2.303000000000000e+00	1.250525e-03
2.304000000000000e+00	1.250536e-03
2.305000000000000e+00	1.250547e-03
2.306000000000000e+00	1.250558e-03
2.307000000000000e+00	1.250569e-03
2.308000000000000e+00	1.250580e-03
2.309000000000000e+00	1.250591e-03
2.310000000000000e+00	1.250602e-03
2.311000000000000e+00	1.250612e-03
2.312000000000000e+00	1.250623e-03
2.313000000000000e+00	1.250634e-03
2.314000000000000e+00	1.250645e-03
2.315000000000000e+00	1.250656e-03
2.316000000000000e+00	1.250667e-03
2.317000000000000e+00	1.250678e-03
2.318000000000000e+00	1.250689e-03
2.319000000000000e+00	1.250700e-03
2.320000000000000e+00	1.250710e-03
2.321000000000000e+00	1.250721e-03
2.322000000000000e+00	1.250732e-03
2.323000000000000e+00	1.250743e-03
2.324000000000000e+00	1.250754e-03
2.325000000000000e+00	1.250765e-03
2.326000000000000e+00	1.250776e-03
2.327000000000000e+00	1.250786e-03
2.328000000000000e+00	1.250797e-03
2.329000000000000e+00	1.250808e-03
2.330000000000000e+00	1.250819e-03
2.331000000000000e+00	1.250830e-03
2.332000000000000e+00	1.250841e-03
2.333000000000000e+00	1.250852e-03
2.334000000000000e+00	1.250863e-03
2.335000000000000e+00	1.250873e-03
2.336000000000000e+00	1.250884e-03
2.337000000000000e+00	1.250895e-03
2.338000000000000e+00	1.250906e-03
2.339000000000000e+00	1.250917e-03
2.340000000000000e+00	1.250928e-03
2.341000000000000e+00	1.250939e-03
2.342000000000000e+00	1.250950e-03
2.343000000000000e+00	1.250961e-03
2.344000000000000e+00	1.250971e-03
2.345000000000000e+00	1.250982e-03
2.346000000000000e+00	1.250993e-03
2.347000000000000e+00	1.251004e-03
2.348000000000000e+00	1.251015e-03
2.349000000000000e+00	1.251026e-03
2.350000000000000e+00	1.251037e-03
2.351000000000000e+00	1.251047e-03
2.352000000000000e+00	1.251058e-03
2.353000000000000e+00	1.251069e-03
2.354000000000000e+00	1.251080e-03
2.355000000000000e+00	1.251091e-03
2.356000000000000e+00	1.251102e-03
2.357000000000000e+00	1.251113e-03
2.358000000000000e+00	1.251124e-03
2.359000000000000e+00	1.251134e-03
2.360000000000000e+00	1.251145e-03
2.361000000000000e+00	1.251156e-03
2.362000000000000e+00	1.251167e-03
2.363000000000000e+00	1.251178e-03
2.364000000000000e+00	1.251189e-03
2.365000000000000e+00	1.251200e-03
2.366000000000000e+00	1.251211e-03
2.367000000000000e+00	1.251222e-03
2.368000000000000e+00	1.251232e-03
2.369000000000000e+00	1.251243e-03
2.370000000000000e+00	1.251254e-03
2.371000000000000e+00	1.251265e-03
2.372000000000000e+00	1.251276e-03
2.373000000000000e+00	1.251287e-03
2.374000000000000e+00	1.251298e-03
2.375000000000000e+00	1.251308e-03
2.376000000000000e+00	1.251319e-03
2.377000000000000e+00	1.251330e-03
2.378000000000000e+00	1.251341e-03
2.379000000000000e+00	1.251352e-03
2.380000000000000e+00	1.251363e-03
2.381000000000000e+00	1.251374e-03
2.382000000000000e+00	1.251385e-03
2.383000000000000e+00	1.251395e-03
2.384000000000000e+00	1.251406e-03
2.385000000000000e+00	1.251417e-03
2.386000000000000e+00	1.251428e-03
2.387000000000000e+00	1.251439e-03
2.388000000000000e+00	1.251450e-03
2.389000000000000e+00	1.251461e-03
2.390000000000000e+00	1.251472e-03
2.391000000000000e+00	1.251482e-03
2.392000000000000e+00	1.251493e-03
2.393000000000000e+00	1.251504e-03
2.394000000000000e+00	1.251515e-03
2.395000000000000e+00	1.251526e-03
2.396000000000000e+00	1.251537e-03
2.397000000000000e+00	1.251548e-03
2.398000000000000e+00	1.251559e-03
2.399000000000000e+00	1.251569e-03
2.400000000000000e+00	1.251580e-03
2.401000000000000e+00	1.251591e-03
2.402000000000000e+00	1.251602e-03
2.403000000000000e+00	1.251613e-03
2.404000000000000e+00	1.251624e-03
2.405000000000000e+00	1.251635e-03
2.406000000000000e+00	1.251646e-03
2.407000000000000e+00	1.251656e-03
2.408000000000000e+00	1.251667e-03
2.409000000000000e+00	1.251678e-03
2.410000000000000e+00	1.251689e-03
2.411000000000000e+00	1.251700e-03
2.412000000000000e+00	1.251711e-03
2.413000000000000e+00	1.251722e-03
2.414000000000000e+00	1.251733e-03
2.415000000000000e+00	1.251743e-03
2.416000000000000e+00	1.251754e-03
2.417000000000000e+00	1.251765e-03
2.418000000000000e+00	1.251776e-03
2.419000000000000e+00	1.251787e-03
2.420000000000000e+00	1.251798e-03
2.421000000000000e+00	1.251809e-03
2.422000000000000e+00	1.251820e-03
2.423000000000000e+00	1.251830e-03
2.424000000000000e+00	1.251841e-03
2.425000000000000e+00	1.251852e-03
2.426000000000000e+00	1.251863e-03
2.427000000000000e+00	1.251874e-03
2.428000000000000e+00	1.251885e-03
2.429000000000000e+00	1.251896e-03
2.430000000000000e+00	1.251907e-03
2.431000000000000e+00	1.251917e-03
2.432000000000000e+00	1.251928e-03
2.433000000000000e+00	1.251939e-03
2.434000000000000e+00	1.251950e-03
2.435000000000000e+00	1.251961e-03
2.436000000000000e+00	1.251972e-03
2.437000000000000e+00	1.251983e-03
2.438000000000000e+00	1.251994e-03
2.439000000000000e+00	1.252004e-03
2.440000000000000e+00	1.252015e-03
2.441000000000000e+00	1.252026e-03
2.442000000000000e+00	1.252037e-03
2.443000000000000e+00	1.252048e-03
2.444000000000000e+00	1.252059e-03
2.445000000000000e+00	1.252070e-03
2.446000000000000e+00	1.252081e-03
2.447000000000000e+00	1.252091e-03
2.448000000000000e+00	1.252102e-03
2.449000000000000e+00	1.252113e-03
2.450000000000000e+00	1.252124e-03
2.451000000000000e+00	1.252135e-03
2.452000000000000e+00	1.252146e-03
2.453000000000000e+00	1.252157e-03
2.454000000000000e+00	1.252168e-03
2.455000000000000e+00	1.252178e-03
2.456000000000000e+00	1.252189e-03
2.457000000000000e+00	1.252200e-03
2.458000000000000e+00	1.252211e-03
2.459000000000000e+00	1.252222e-03
2.460000000000000e+00	1.252233e-03
2.461000000000000e+00	1.252244e-03
2.462000000000000e+00	1.252255e-03
2.463000000000000e+00	1.252265e-03
2.464000000000000e+00	1.252276e-03
2.465000000000000e+00	1.252287e-03
2.466000000000000e+00	1.252298e-03
2.467000000000000e+00	1.252309e-03
2.468000000000000e+00	1.252320e-03
2.469000000000000e+00	1.252331e-03
2.470000000000000e+00	1.252342e-03
2.471000000000000e+00	1.252352e-03
2.472000000000000e+00	1.252363e-03
2.473000000000000e+00	1.252374e-03
2.474000000000000e+00	1.252385e-03
2.475000000000000e+00	1.252396e-03
2.476000000000000e+00	1.252407e-03
2.477000000000000e+00	1.252418e-03
2.478000000000000e+00	1.252429e-03
2.479000000000000e+00	1.252439e-03
2.480000000000000e+00	1.252450e-03
2.481000000000000e+00	1.252461e-03
2.482000000000000e+00	1.252472e-03
2.483000000000000e+00	1.252483e-03
2.484000000000000e+00	1.252494e-03
2.485000000000000e+00	1.252505e-03
2.486000000000000e+00	1.252516e-03
2.487000000000000e+00	1.252526e-03
2.488000000000000e+00	1.252537e-03
2.489000000000000e+00	1.252548e-03
2.490000000000000e+00	1.252559e-03
2.491000000000000e+00	1.252570e-03
2.492000000000000e+00	1.252581e-03
2.493000000000000e+00	1.252592e-03
2.494000000000000e+00	1.252603e-03
2.495000000000000e+00	1.252613e-03
2.496000000000000e+00	1.252624e-03
2.497000000000000e+00	1.252635e-03
2.498000000000000e+00	1.252646e-03
2.499000000000000e+00	1.252657e-03
2.500000000000000e+00	1.252668e-03
2.501000000000000e+00	1.252679e-03
2.502000000000000e+00	1.252690e-03
2.503000000000000e+00	1.252700e-03
2.504000000000000e+00	1.252711e-03
2.505000000000000e+00	1.252722e-03
2.506000000000000e+00	1.252733e-03
2.507000000000000e+00	1.252744e-03
2.508000000000000e+00	1.252755e-03
2.509000000000000e+00	1.252766e-03
2.510000000000000e+00	1.252777e-03
2.511000000000000e+00	1.252787e-03
2.512000000000000e+00	1.252798e-03
2.513000000000000e+00	1.252809e-03
2.514000000000000e+00	1.252820e-03
2.515000000000000e+00	1.252831e-03
2.516000000000000e+00	1.252842e-03
2.517000000000000e+00	1.252853e-03
2.518000000000000e+00	1.252864e-03
2.519000000000000e+00	1.252874e-03
2.520000000000000e+00	1.252885e-03
2.521000000000000e+00	1.252896e-03
2.522000000000000e+00	1.252907e-03
2.523000000000000e+00	1.252918e-03
2.524000000000000e+00	1.252929e-03
2.525000000000000e+00	1.252940e-03
2.526000000000000e+00	1.252951e-03
2.527000000000000e+00	1.252961e-03
2.528000000000000e+00	1.252972e-03
2.529000000000000e+00	1.252983e-03
2.530000000000000e+00	1.252994e-03
2.531000000000000e+00	1.253005e-03
2.532000000000000e+00	1.253016e-03
2.533000000000000e+00	1.253027e-03
2.534000000000000e+00	1.253038e-03
2.535000000000000e+00	1.253048e-03
2.536000000000000e+00	1.253059e-03
2.537000000000000e+00	1.253070e-03
2.538000000000000e+00	1.253081e-03
2.539000000000000e+00	1.253092e-03
2.540000000000000e+00	1.253103e-03
2.541000000000000e+00	1.253114e-03
2.542000000000000e+00	1.253125e-03
2.543000000000000e+00	1.253135e-03
2.544000000000000e+00	1.253146e-03
2.545000000000000e+00	1.253157e-03
2.546000000000000e+00	1.253168e-03
2.547000000000000e+00	1.253179e-03
2.548000000000000e+00	1.253190e-03
2.549000000000000e+00	1.253201e-03
2.550000000000000e+00	1.253212e-03
2.551000000000000e+00	1.253222e-03
2.552000000000000e+00	1.253233e-03
2.553000000000000e+00	1.253244e-03
2.554000000000000e+00	1.253255e-03
2.555000000000000e+00	1.253266e-03
2.556000000000000e+00	1.253277e-03
2.557000000000000e+00	1.253288e-03
2.558000000000000e+00	1.253298e-03
2.559000000000000e+00	1.253309e-03
2.560000000000000e+00	1.253320e-03
2.561000000000000e+00	1.253331e-03
2.562000000000000e+00	1.253342e-03
2.563000000000000e+00	1.253353e-03
2.564000000000000e+00	1.253364e-03
2.565000000000000e+00	1.253375e-03
2.566000000000000e+00	1.253386e-03
2.567000000000000e+00	1.253396e-03
2.568000000000000e+00	1.253407e-03
2.569000000000000e+00	1.253418e-03
2.570000000000000e+00	1.253429e-03
2.571000000000000e+00	1.253440e-03
2.572000000000000e+00	1.253451e-03
2.573000000000000e+00	1.253462e-03
2.574000000000000e+00	1.253473e-03
2.575000000000000e+00	1.253483e-03
2.576000000000000e+00	1.253494e-03
2.577000000000000e+00	1.253505e-03
2.578000000000000e+00	1.253516e-03
2.579000000000000e+00	1.253527e-03
2.580000000000000e+00	1.253538e-03
2.581000000000000e+00	1.253549e-03
2.582000000000000e+00	1.253559e-03
2.583000000000000e+00	1.253570e-03
2.584000000000000e+00	1.253581e-03
2.585000000000000e+00	1.253592e-03
2.586000000000000e+00	1.253603e-03
2.587000000000000e+00	1.253614e-03
2.588000000000000e+00	1.253625e-03
2.589000000000000e+00	1.253636e-03
2.590000000000000e+00	1.253647e-03
2.591000000000000e+00	1.253657e-03
2.592000000000000e+00	1.253668e-03
2.593000000000000e+00	1.253679e-03
2.594000000000000e+00	1.253690e-03
2.595000000000000e+00	1.253701e-03
2.596000000000000e+00	1.253712e-03
2.597000000000000e+00	1.253723e-03
2.598000000000000e+00	1.253734e-03
2.599000000000000e+00	1.253744e-03
2.600000000000000e+00	1.253755e-03
2.601000000000000e+00	1.253766e-03
2.602000000000000e+00	1.253777e-03
2.603000000000000e+00	1.253788e-03
2.604000000000000e+00	1.253799e-03
2.605000000000000e+00	1.253810e-03
2.606000000000000e+00	1.253820e-03
2.607000000000000e+00	1.253831e-03
2.608000000000000e+00	1.253842e-03
2.609000000000000e+00	1.253853e-03
2.610000000000000e+00	1.253864e-03
2.611000000000000e+00	1.253875e-03
2.612000000000000e+00	1.253886e-03
2.613000000000000e+00	1.253897e-03
2.614000000000000e+00	1.253908e-03
2.615000000000000e+00	1.253918e-03
2.616000000000000e+00	1.253929e-03
2.617000000000000e+00	1.253940e-03
2.618000000000000e+00	1.253951e-03
2.619000000000000e+00	1.253962e-03
2.620000000000000e+00	1.253973e-03
2.621000000000000e+00	1.253984e-03
2.622000000000000e+00	1.253995e-03
2.623000000000000e+00	1.254005e-03
2.624000000000000e+00	1.254016e-03
2.625000000000000e+00	1.254027e-03
2.626000000000000e+00	1.254038e-03
2.627000000000000e+00	1.254049e-03
2.628000000000000e+00	1.254060e-03
2.629000000000000e+00	1.254071e-03
2.630000000000000e+00	1.254081e-03
2.631000000000000e+00	1.254092e-03
2.632000000000000e+00	1.254103e-03
2.633000000000000e+00	1.254114e-03
2.634000000000000e+00	1.254125e-03
2.635000000000000e+00	1.254136e-03
2.636000000000000e+00	1.254147e-03
2.637000000000000e+00	1.254158e-03
2.638000000000000e+00	1.254168e-03
2.639000000000000e+00	1.254179e-03
2.640000000000000e+00	1.254190e-03
2.641000000000000e+00	1.254201e-03
2.642000000000000e+00	1.254212e-03
2.643000000000000e+00	1.254223e-03
2.644000000000000e+00	1.254234e-03
2.645000000000000e+00	1.254245e-03
2.646000000000000e+00	1.254256e-03
2.647000000000000e+00	1.254266e-03
2.648000000000000e+00	1.254277e-03
2.649000000000000e+00	1.254288e-03
2.650000000000000e+00	1.254299e-03
2.651000000000000e+00	1.254310e-03
2.652000000000000e+00	1.254321e-03
2.653000000000000e+00	1.254332e-03
2.654000000000000e+00	1.254342e-03
2.655000000000000e+00	1.254353e-03
2.656000000000000e+00	1.254364e-03
2.657000000000000e+00	1.254375e-03
2.658000000000000e+00	1.254386e-03
2.659000000000000e+00	1.254397e-03
2.660000000000000e+00	1.254408e-03
2.661000000000000e+00	1.254419e-03
2.662000000000000e+00	1.254429e-03
2.663000000000000e+00	1.254440e-03
2.664000000000000e+00	1.254451e-03
2.665000000000000e+00	1.254462e-03
2.666000000000000e+00	1.254473e-03
2.667000000000000e+00	1.254484e-03
2.668000000000000e+00	1.254495e-03
2.669000000000000e+00	1.254506e-03
2.670000000000000e+00	1.254517e-03
2.671000000000000e+00	1.254527e-03
2.672000000000000e+00	1.254538e-03
2.673000000000000e+00	1.254549e-03
2.674000000000000e+00	1.254560e-03
2.675000000000000e+00	1.254571e-03
2.676000000000000e+00	1.254582e-03
2.677000000000000e+00	1.254593e-03
2.678000000000000e+00	1.254603e-03
2.679000000000000e+00	1.254614e-03
2.680000000000000e+00	1.254625e-03
2.681000000000000e+00	1.254636e-03
2.682000000000000e+00	1.254647e-03
2.683000000000000e+00	1.254658e-03
2.684000000000000e+00	1.254669e-03
2.685000000000000e+00	1.254680e-03
2.686000000000000e+00	1.254690e-03
2.687000000000000e+00	1.254701e-03
2.688000000000000e+00	1.254712e-03
2.689000000000000e+00	1.254723e-03
2.690000000000000e+00	1.254734e-03
2.691000000000000e+00	1.254745e-03
2.692000000000000e+00	1.254756e-03
2.693000000000000e+00	1.254767e-03
2.694000000000000e+00	1.254778e-03
2.695000000000000e+00	1.254788e-03
2.696000000000000e+00	1.254799e-03
2.697000000000000e+00	1.254810e-03
2.698000000000000e+00	1.254821e-03
2.699000000000000e+00	1.254832e-03
2.700000000000000e+00	1.254843e-03
2.701000000000000e+00	1.254854e-03
2.702000000000000e+00	1.254865e-03
2.703000000000000e+00	1.254875e-03
2.704000000000000e+00	1.254886e-03
2.705000000000000e+00	1.254897e-03
2.706000000000000e+00	1.254908e-03
2.707000000000000e+00	1.254919e-03
2.708000000000000e+00	1.254930e-03
2.709000000000000e+00	1.254941e-03
2.710000000000000e+00	1.254951e-03
2.711000000000000e+00	1.254962e-03
2.712000000000000e+00	1.254973e-03
2.713000000000000e+00	1.254984e-03
2.714000000000000e+00	1.254995e-03
2.715000000000000e+00	1.255006e-03
2.716000000000000e+00	1.255017e-03
2.717000000000000e+00	1.255028e-03
2.718000000000000e+00	1.255039e-03
2.719000000000000e+00	1.255049e-03
2.720000000000000e+00	1.255060e-03
2.721000000000000e+00	1.255071e-03
2.722000000000000e+00	1.255082e-03
2.723000000000000e+00	1.255093e-03
2.724000000000000e+00	1.255104e-03
2.725000000000000e+00	1.255115e-03
2.726000000000000e+00	1.255126e-03
2.727000000000000e+00	1.255136e-03
2.728000000000000e+00	1.255147e-03
2.729000000000000e+00	1.255158e-03
2.730000000000000e+00	1.255169e-03
2.731000000000000e+00	1.255180e-03
2.732000000000000e+00	1.255191e-03
2.733000000000000e+00	1.255202e-03
2.734000000000000e+00	1.255212e-03
2.735000000000000e+00	1.255223e-03
2.736000000000000e+00	1.255234e-03
2.737000000000000e+00	1.255245e-03
2.738000000000000e+00	1.255256e-03
2.739000000000000e+00	1.255267e-03
2.740000000000000e+00	1.255278e-03
2.741000000000000e+00	1.255289e-03
2.742000000000000e+00	1.255299e-03
2.743000000000000e+00	1.255310e-03
2.744000000000000e+00	1.255321e-03
2.745000000000000e+00	1.255332e-03
2.746000000000000e+00	1.255343e-03
2.747000000000000e+00	1.255354e-03
2.748000000000000e+00	1.255365e-03
2.749000000000000e+00	1.255376e-03
2.750000000000000e+00	1.255387e-03
2.751000000000000e+00	1.255397e-03
2.752000000000000e+00	1.255408e-03
2.753000000000000e+00	1.255419e-03
2.754000000000000e+00	1.255430e-03
2.755000000000000e+00	1.255441e-03
2.756000000000000e+00	1.255452e-03
2.757000000000000e+00	1.255463e-03
2.758000000000000e+00	1.255473e-03
2.759000000000000e+00	1.255484e-03
2.760000000000000e+00	1.255495e-03
2.761000000000000e+00	1.255506e-03
2.762000000000000e+00	1.255517e-03
2.763000000000000e+00	1.255528e-03
2.764000000000000e+00	1.255539e-03
2.765000000000000e+00	1.255550e-03
2.766000000000000e+00	1.255560e-03
2.767000000000000e+00	1.255571e-03
2.768000000000000e+00	1.255582e-03
2.769000000000000e+00	1.255593e-03
2.770000000000000e+00	1.255604e-03
2.771000000000000e+00	1.255615e-03
2.772000000000000e+00	1.255626e-03
2.773000000000000e+00	1.255637e-03
2.774000000000000e+00	1.255648e-03
2.775000000000000e+00	1.255658e-03
2.776000000000000e+00	1.255669e-03
2.777000000000000e+00	1.255680e-03
2.778000000000000e+00	1.255691e-03
2.779000000000000e+00	1.255702e-03
2.780000000000000e+00	1.255713e-03
2.781000000000000e+00	1.255724e-03
2.782000000000000e+00	1.255734e-03
2.783000000000000e+00	1.255745e-03
2.784000000000000e+00	1.255756e-03
2.785000000000000e+00	1.255767e-03
2.786000000000000e+00	1.255778e-03
2.787000000000000e+00	1.255789e-03
2.788000000000000e+00	1.255800e-03
2.789000000000000e+00	1.255811e-03
2.790000000000000e+00	1.255821e-03
2.791000000000000e+00	1.255832e-03
2.792000000000000e+00	1.255843e-03
2.793000000000000e+00	1.255854e-03
2.794000000000000e+00	1.255865e-03
2.795000000000000e+00	1.255876e-03
2.796000000000000e+00	1.255887e-03
2.797000000000000e+00	1.255898e-03
2.798000000000000e+00	1.255909e-03
2.799000000000000e+00	1.255919e-03
2.800000000000000e+00	1.255930e-03
2.801000000000000e+00	1.255941e-03
2.802000000000000e+00	1.255952e-03
2.803000000000000e+00	1.255963e-03
2.804000000000000e+00	1.255974e-03
2.805000000000000e+00	1.255985e-03
2.806000000000000e+00	1.255995e-03
2.807000000000000e+00	1.256006e-03
2.808000000000000e+00	1.256017e-03
2.809000000000000e+00	1.256028e-03
2.810000000000000e+00	1.256039e-03
2.811000000000000e+00	1.256050e-03
2.812000000000000e+00	1.256061e-03
2.813000000000000e+00	1.256072e-03
2.814000000000000e+00	1.256082e-03
2.815000000000000e+00	1.256093e-03
2.816000000000000e+00	1.256104e-03
2.817000000000000e+00	1.256115e-03
2.818000000000000e+00	1.256126e-03
2.819000000000000e+00	1.256137e-03
2.820000000000000e+00	1.256148e-03
2.821000000000000e+00	1.256159e-03
2.822000000000000e+00	1.256169e-03
2.823000000000000e+00	1.256180e-03
2.824000000000000e+00	1.256191e-03
2.825000000000000e+00	1.256202e-03
2.826000000000000e+00	1.256213e-03
2.827000000000000e+00	1.256224e-03
2.828000000000000e+00	1.256235e-03
2.829000000000000e+00	1.256246e-03
2.830000000000000e+00	1.256256e-03
2.831000000000000e+00	1.256267e-03
2.832000000000000e+00	1.256278e-03
2.833000000000000e+00	1.256289e-03
2.834000000000000e+00	1.256300e-03
2.835000000000000e+00	1.256311e-03
2.836000000000000e+00	1.256322e-03
2.837000000000000e+00	1.256333e-03
2.838000000000000e+00	1.256343e-03
2.839000000000000e+00	1.256354e-03
2.840000000000000e+00	1.256365e-03
2.841000000000000e+00	1.256376e-03
2.842000000000000e+00	1.256387e-03
2.843000000000000e+00	1.256398e-03
2.844000000000000e+00	1.256409e-03
2.845000000000000e+00	1.256420e-03
2.846000000000000e+00	1.256430e-03
2.847000000000000e+00	1.256441e-03
2.848000000000000e+00	1.256452e-03
2.849000000000000e+00	1.256463e-03
2.850000000000000e+00	1.256474e-03
2.851000000000000e+00	1.256485e-03
2.852000000000000e+00	1.256496e-03
2.853000000000000e+00	1.256507e-03
2.854000000000000e+00	1.256517e-03
2.855000000000000e+00	1.256528e-03
2.856000000000000e+00	1.256539e-03
2.857000000000000e+00	1.256550e-03
2.858000000000000e+00	1.256561e-03
2.859000000000000e+00	1.256572e-03
2.860000000000000e+00	1.256583e-03
2.861000000000000e+00	1.256594e-03
2.862000000000000e+00	1.256604e-03
2.863000000000000e+00	1.256615e-03
2.864000000000000e+00	1.256626e-03
2.865000000000000e+00	1.256637e-03
2.866000000000000e+00	1.256648e-03
2.867000000000000e+00	1.256659e-03
2.868000000000000e+00	1.256670e-03
2.869000000000000e+00	1.256681e-03
2.870000000000000e+00	1.256691e-03
2.871000000000000e+00	1.256702e-03
2.872000000000000e+00	1.256713e-03
2.873000000000000e+00	1.256724e-03
2.874000000000000e+00	1.256735e-03
2.875000000000000e+00	1.256746e-03
2.876000000000000e+00	1.256757e-03
2.877000000000000e+00	1.256768e-03
2.878000000000000e+00	1.256778e-03
2.879000000000000e+00	1.256789e-03
2.880000000000000e+00	1.256800e-03
2.881000000000000e+00	1.256811e-03
2.882000000000000e+00	1.256822e-03
2.883000000000000e+00	1.256833e-03
2.884000000000000e+00	1.256844e-03
2.885000000000000e+00	1.256855e-03
2.886000000000000e+00	1.256865e-03
2.887000000000000e+00	1.256876e-03
2.888000000000000e+00	1.256887e-03
2.889000000000000e+00	1.256898e-03
2.890000000000000e+00	1.256909e-03
2.891000000000000e+00	1.256920e-03
2.892000000000000e+00	1.256931e-03
2.893000000000000e+00	1.256942e-03
2.894000000000000e+00	1.256952e-03
2.895000000000000e+00	1.256963e-03
2.896000000000000e+00	1.256974e-03
2.897000000000000e+00	1.256985e-03
2.898000000000000e+00	1.256996e-03
2.899000000000000e+00	1.257007e-03
2.900000000000000e+00	1.257018e-03
2.901000000000000e+00	1.257029e-03
2.902000000000000e+00	1.257039e-03
2.903000000000000e+00	1.257050e-03
2.904000000000000e+00	1.257061e-03
2.905000000000000e+00	1.257072e-03
2.906000000000000e+00	1.257083e-03
2.907000000000000e+00	1.257094e-03
2.908000000000000e+00	1.257105e-03
2.909000000000000e+00	1.257116e-03
2.910000000000000e+00	1.257126e-03
2.911000000000000e+00	1.257137e-03
2.912000000000000e+00	1.257148e-03
2.913000000000000e+00	1.257159e-03
2.914000000000000e+00	1.257170e-03
2.915000000000000e+00	1.257181e-03
2.916000000000000e+00	1.257192e-03
2.917000000000000e+00	1.257203e-03
2.918000000000000e+00	1.257213e-03
2.919000000000000e+00	1.257224e-03
2.920000000000000e+00	1.257235e-03
2.921000000000000e+00	1.257246e-03
2.922000000000000e+00	1.257257e-03
2.923000000000000e+00	1.257268e-03
2.924000000000000e+00	1.257279e-03
2.925000000000000e+00	1.257290e-03
2.926000000000000e+00	1.257300e-03
2.927000000000000e+00	1.257311e-03
2.928000000000000e+00	1.257322e-03
2.929000000000000e+00	1.257333e-03
2.930000000000000e+00	1.257344e-03
2.931000000000000e+00	1.257355e-03
2.932000000000000e+00	1.257366e-03
2.933000000000000e+00	1.257377e-03
2.934000000000000e+00	1.257387e-03
2.935000000000000e+00	1.257398e-03
2.936000000000000e+00	1.257409e-03
2.937000000000000e+00	1.257420e-03
2.938000000000000e+00	1.257431e-03
2.939000000000000e+00	1.257442e-03
